   	-> LOADING ARTICLES... <- 20230209_151103
   	-> ARTICLES LOADED... <- 20230209_151252
   	-> SENDING ARTICLES TO SAGE X3 <- 20230209_151304
Checking connection to SAGE X3... 20230209_151304
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000175\Fiche déjà existante\\Transaction interrompue : 20230209_153631
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000176\Fiche déjà existante\\Transaction interrompue : 20230209_153632
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000177\Fiche déjà existante\\Transaction interrompue : 20230209_153632
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000178\Fiche déjà existante\\Transaction interrompue : 20230209_153632
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000179\Fiche déjà existante\\Transaction interrompue : 20230209_153632
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000180\Fiche déjà existante\\Transaction interrompue : 20230209_153633
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000181\Fiche déjà existante\\Transaction interrompue : 20230209_153633
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000182\Fiche déjà existante\\Transaction interrompue : 20230209_153633
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000037\Fiche déjà existante\\Transaction interrompue : 20230209_153634
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000038\Fiche déjà existante\\Transaction interrompue : 20230209_153634
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000039\Fiche déjà existante\\Transaction interrompue : 20230209_153634
Error X3 : Attention, la modification de l'unité d'achat ou du coefficient ne doit se faire que si aucun document actif ne l'utilise ! : 20230209_153635
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000040\Fiche déjà existante\\Transaction interrompue : 20230209_153635
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000041\Fiche déjà existante\\Transaction interrompue : 20230209_153635
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000042\Fiche déjà existante\\Transaction interrompue : 20230209_153635
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : PTR000043\Fiche déjà existante\\Transaction interrompue : 20230209_153636
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000001\Fiche déjà existante\\Transaction interrompue : 20230209_153636
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000002\Fiche déjà existante\\Transaction interrompue : 20230209_153636
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000003\Fiche déjà existante\\Transaction interrompue : 20230209_153636
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000004\Fiche déjà existante\\Transaction interrompue : 20230209_153637
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000005\Fiche déjà existante\\Transaction interrompue : 20230209_153637
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000006\Fiche déjà existante\\Transaction interrompue : 20230209_153637
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000007\Fiche déjà existante\\Transaction interrompue : 20230209_153638
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000008\Fiche déjà existante\\Transaction interrompue : 20230209_153638
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000009\Fiche déjà existante\\Transaction interrompue : 20230209_153638
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000010\Fiche déjà existante\\Transaction interrompue : 20230209_153639
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000011\Fiche déjà existante\\Transaction interrompue : 20230209_153639
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000012\Fiche déjà existante\\Transaction interrompue : 20230209_153639
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000013\Fiche déjà existante\\Transaction interrompue : 20230209_153639
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000014\Fiche déjà existante\\Transaction interrompue : 20230209_153640
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000015\Fiche déjà existante\\Transaction interrompue : 20230209_153640
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000016\Fiche déjà existante\\Transaction interrompue : 20230209_153640
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000017\Fiche déjà existante\\Transaction interrompue : 20230209_153641
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000018\Fiche déjà existante\\Transaction interrompue : 20230209_153641
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000019\Fiche déjà existante\\Transaction interrompue : 20230209_153641
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000020\Fiche déjà existante\\Transaction interrompue : 20230209_153642
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000021\Fiche déjà existante\\Transaction interrompue : 20230209_153642
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000022\Fiche déjà existante\\Transaction interrompue : 20230209_153642
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000023\Fiche déjà existante\\Transaction interrompue : 20230209_153642
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000024\Fiche déjà existante\\Transaction interrompue : 20230209_153643
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000025\Fiche déjà existante\\Transaction interrompue : 20230209_153643
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000026\Fiche déjà existante\\Transaction interrompue : 20230209_153643
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000027\Fiche déjà existante\\Transaction interrompue : 20230209_153644
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000028\Fiche déjà existante\\Transaction interrompue : 20230209_153644
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000029\Fiche déjà existante\\Transaction interrompue : 20230209_153644
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000030\Fiche déjà existante\\Transaction interrompue : 20230209_153645
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000031\Fiche déjà existante\\Transaction interrompue : 20230209_153645
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000032\Fiche déjà existante\\Transaction interrompue : 20230209_153645
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000033\Fiche déjà existante\\Transaction interrompue : 20230209_153646
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000034\Fiche déjà existante\\Transaction interrompue : 20230209_153646
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000035\Fiche déjà existante\\Transaction interrompue : 20230209_153647
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000036\Fiche déjà existante\\Transaction interrompue : 20230209_153647
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000037\Fiche déjà existante\\Transaction interrompue : 20230209_153647
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000183\Fiche déjà existante\\Transaction interrompue : 20230209_153647
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000184\Fiche déjà existante\\Transaction interrompue : 20230209_153648
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000185\Fiche déjà existante\\Transaction interrompue : 20230209_153648
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000186\Fiche déjà existante\\Transaction interrompue : 20230209_153648
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000187\Fiche déjà existante\\Transaction interrompue : 20230209_153649
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000188\Fiche déjà existante\\Transaction interrompue : 20230209_153649
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000189\Fiche déjà existante\\Transaction interrompue : 20230209_153649
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000190\Fiche déjà existante\\Transaction interrompue : 20230209_153650
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000191\Fiche déjà existante\\Transaction interrompue : 20230209_153650
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000192\Fiche déjà existante\\Transaction interrompue : 20230209_153650
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000193\Fiche déjà existante\\Transaction interrompue : 20230209_153650
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000194\Fiche déjà existante\\Transaction interrompue : 20230209_153651
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000195\Fiche déjà existante\\Transaction interrompue : 20230209_153651
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000196\Fiche déjà existante\\Transaction interrompue : 20230209_153651
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000197\Fiche déjà existante\\Transaction interrompue : 20230209_153651
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000198\Fiche déjà existante\\Transaction interrompue : 20230209_153652
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000199\Fiche déjà existante\\Transaction interrompue : 20230209_153652
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000200\Fiche déjà existante\\Transaction interrompue : 20230209_153652
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000201\Fiche déjà existante\\Transaction interrompue : 20230209_153653
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000202\Fiche déjà existante\\Transaction interrompue : 20230209_153653
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000203\Fiche déjà existante\\Transaction interrompue : 20230209_153653
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000204\Fiche déjà existante\\Transaction interrompue : 20230209_153653
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000205\Fiche déjà existante\\Transaction interrompue : 20230209_153654
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000206\Fiche déjà existante\\Transaction interrompue : 20230209_153654
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000207\Fiche déjà existante\\Transaction interrompue : 20230209_153654
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000208\Fiche déjà existante\\Transaction interrompue : 20230209_153654
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000209\Fiche déjà existante\\Transaction interrompue : 20230209_153655
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000210\Fiche déjà existante\\Transaction interrompue : 20230209_153655
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000211\Fiche déjà existante\\Transaction interrompue : 20230209_153655
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000212\Fiche déjà existante\\Transaction interrompue : 20230209_153656
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000213\Fiche déjà existante\\Transaction interrompue : 20230209_153656
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000214\Fiche déjà existante\\Transaction interrompue : 20230209_153656
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000215\Fiche déjà existante\\Transaction interrompue : 20230209_153656
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000216\Fiche déjà existante\\Transaction interrompue : 20230209_153657
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000217\Fiche déjà existante\\Transaction interrompue : 20230209_153657
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000218\Fiche déjà existante\\Transaction interrompue : 20230209_153657
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000219\Fiche déjà existante\\Transaction interrompue : 20230209_153658
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000220\Fiche déjà existante\\Transaction interrompue : 20230209_153658
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000221\Fiche déjà existante\\Transaction interrompue : 20230209_153658
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000222\Fiche déjà existante\\Transaction interrompue : 20230209_153658
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000223\Fiche déjà existante\\Transaction interrompue : 20230209_153659
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000224\Fiche déjà existante\\Transaction interrompue : 20230209_153659
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000225\Fiche déjà existante\\Transaction interrompue : 20230209_153659
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000226\Fiche déjà existante\\Transaction interrompue : 20230209_153659
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000038\Fiche déjà existante\\Transaction interrompue : 20230209_153700
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000039\Fiche déjà existante\\Transaction interrompue : 20230209_153700
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000040\Fiche déjà existante\\Transaction interrompue : 20230209_153700
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000041\Fiche déjà existante\\Transaction interrompue : 20230209_153701
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000042\Fiche déjà existante\\Transaction interrompue : 20230209_153701
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000043\Fiche déjà existante\\Transaction interrompue : 20230209_153701
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000044\Fiche déjà existante\\Transaction interrompue : 20230209_153702
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000045\Fiche déjà existante\\Transaction interrompue : 20230209_153702
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000046\Fiche déjà existante\\Transaction interrompue : 20230209_153702
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000047\Fiche déjà existante\\Transaction interrompue : 20230209_153702
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000048\Fiche déjà existante\\Transaction interrompue : 20230209_153703
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000049\Fiche déjà existante\\Transaction interrompue : 20230209_153703
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000050\Fiche déjà existante\\Transaction interrompue : 20230209_153703
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000051\Fiche déjà existante\\Transaction interrompue : 20230209_153704
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000052\Fiche déjà existante\\Transaction interrompue : 20230209_153704
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000053\Fiche déjà existante\\Transaction interrompue : 20230209_153704
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000054\Fiche déjà existante\\Transaction interrompue : 20230209_153704
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000055\Fiche déjà existante\\Transaction interrompue : 20230209_153705
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000056\Fiche déjà existante\\Transaction interrompue : 20230209_153705
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000057\Fiche déjà existante\\Transaction interrompue : 20230209_153705
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000058\Fiche déjà existante\\Transaction interrompue : 20230209_153705
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000059\Fiche déjà existante\\Transaction interrompue : 20230209_153706
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000060\Fiche déjà existante\\Transaction interrompue : 20230209_153706
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000061\Fiche déjà existante\\Transaction interrompue : 20230209_153706
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000062\Fiche déjà existante\\Transaction interrompue : 20230209_153707
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000063\Fiche déjà existante\\Transaction interrompue : 20230209_153707
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000064\Fiche déjà existante\\Transaction interrompue : 20230209_153707
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000065\Fiche déjà existante\\Transaction interrompue : 20230209_153707
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000066\Fiche déjà existante\\Transaction interrompue : 20230209_153708
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000067\Fiche déjà existante\\Transaction interrompue : 20230209_153708
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000068\Fiche déjà existante\\Transaction interrompue : 20230209_153708
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000069\Fiche déjà existante\\Transaction interrompue : 20230209_153709
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000070\Fiche déjà existante\\Transaction interrompue : 20230209_153709
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000071\Fiche déjà existante\\Transaction interrompue : 20230209_153709
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000072\Fiche déjà existante\\Transaction interrompue : 20230209_153709
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000073\Fiche déjà existante\\Transaction interrompue : 20230209_153710
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000074\Fiche déjà existante\\Transaction interrompue : 20230209_153710
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000075\Fiche déjà existante\\Transaction interrompue : 20230209_153710
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000076\Fiche déjà existante\\Transaction interrompue : 20230209_153710
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000077\Fiche déjà existante\\Transaction interrompue : 20230209_153711
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000078\Fiche déjà existante\\Transaction interrompue : 20230209_153711
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000079\Fiche déjà existante\\Transaction interrompue : 20230209_153711
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000080\Fiche déjà existante\\Transaction interrompue : 20230209_153712
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : SEC000081\Fiche déjà existante\\Transaction interrompue : 20230209_153712
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000227\Fiche déjà existante\\Transaction interrompue : 20230209_153712
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000228\Fiche déjà existante\\Transaction interrompue : 20230209_153713
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000229\Fiche déjà existante\\Transaction interrompue : 20230209_153713
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000230\Fiche déjà existante\\Transaction interrompue : 20230209_153713
Error X3 : Fichier :| ITMMASTER [ITM]|\Clé : MEC000231\Fiche déjà existante\\Transaction interrompue : 20230209_153713
